Biomass,Year,Farm,YearFarm,Comp.2,Comp.1,MAX,RN,JJ
0.0107,2014,14,2014_14,0.880993387,-1.263930255,-0.395261085,-0.644440183,0.054669488
0.0168,2014,14,2014_14,0.880993387,-1.263930255,0.676062482,-0.644440183,-1.099444585
0.0224,2014,15,2014_15,-1.193470515,1.203342021,1.837630986,-0.644440183,0.879036684
0.0005,2014,15,2014_15,-1.193470515,1.203342021,0.632280284,0.20719571,1.868277318
0.0484,2014,15,2014_15,-1.193470515,1.203342021,-0.484612508,-0.644440183,-1.264318025
0.0391,2014,15,2014_15,-1.193470515,1.203342021,-0.484612508,-0.644440183,-1.264318025
0.0149,2014,15,2014_15,-1.193470515,1.203342021,0.453577438,0.072726885,1.043910123
0.1692,2014,15,2014_15,-1.193470515,1.203342021,0.810983131,-0.644440183,-1.099444585
1.00E-04,2014,15,2014_15,-1.193470515,1.203342021,0.453577438,0.072726885,1.043910123
0.0006,2014,15,2014_15,-1.193470515,1.203342021,0.632280284,0.20719571,1.868277318
0.0473,2014,15,2014_15,-1.193470515,1.203342021,-0.618639643,1.417415136,-0.769697707
0.0142,2014,15,2014_15,-1.193470515,1.203342021,0.230198879,-0.644440183,-1.594064903
0.0056,2014,15,2014_15,-1.193470515,1.203342021,0.230198879,-0.644440183,-1.594064903
0.0056,2014,15,2014_15,-1.193470515,1.203342021,1.837630986,-0.644440183,0.879036684
0.0358,2014,15,2014_15,-1.193470515,1.203342021,-0.305909661,-0.599617241,-0.439950829
0.0017,2014,15,2014_15,-1.193470515,1.203342021,1.123713113,1.148477486,-1.429191464
0,2014,15,2014_15,-1.193470515,1.203342021,0.453577438,-0.285856649,1.53853044
0.0046,2014,15,2014_15,-1.193470515,1.203342021,1.658928139,-0.016918999,0.714163245
0.0362,2014,15,2014_15,-1.193470515,1.203342021,0.542928861,-0.644440183,1.703403879
0.0119,2014,15,2014_15,-1.193470515,1.203342021,0.542928861,-0.465148416,0.219542927
0.0557,2014,15,2014_15,-1.193470515,1.203342021,-0.395261085,-0.644440183,-0.110203951
0.1117,2014,15,2014_15,-1.193470515,1.203342021,0.810983131,-0.644440183,-1.099444585
0.031,2014,15,2014_15,-1.193470515,1.203342021,0.230198879,-0.644440183,1.208783562
0.0327,2014,15,2014_15,-1.193470515,1.203342021,1.123713113,1.148477486,-1.429191464
0.1008,2014,15,2014_15,-1.193470515,1.203342021,-1.601505301,3.479270456,-0.604824268
0.0295,2014,15,2014_15,-1.193470515,1.203342021,0.230198879,-0.644440183,1.208783562
0.0279,2014,15,2014_15,-1.193470515,1.203342021,0.542928861,-0.644440183,1.703403879
0.0467,2014,15,2014_15,-1.193470515,1.203342021,0.006820321,4.734312824,0.384416366
0.0311,2014,15,2014_15,-1.193470515,1.203342021,1.658928139,-0.016918999,0.714163245
0.3406,2014,15,2014_15,-1.193470515,1.203342021,1.347091672,-0.644440183,0.549289806
0.0278,2014,15,2014_15,-1.193470515,1.203342021,-0.484612508,-0.644440183,0.054669488
0.0547,2014,15,2014_15,-1.193470515,1.203342021,0.900334555,-0.285856649,-0.934571146
0.0189,2014,15,2014_15,-1.193470515,1.203342021,-0.484612508,-0.644440183,0.054669488
0.0197,2014,15,2014_15,-1.193470515,1.203342021,0.900334555,-0.285856649,-0.934571146
0.0068,2014,15,2014_15,-1.193470515,1.203342021,0.721631708,0.431310418,-0.27507739
0.0026,2014,15,2014_15,-1.193470515,1.203342021,0.587604573,-0.016918999,1.373657001
0.0065,2014,15,2014_15,-1.193470515,1.203342021,0.587604573,-0.016918999,1.373657001
0.0034,2014,15,2014_15,-1.193470515,1.203342021,0.453577438,-0.285856649,1.53853044
0.0341,2014,15,2014_15,-1.193470515,1.203342021,1.347091672,-0.644440183,0.549289806
0.0678,2014,15,2014_15,-1.193470515,1.203342021,-1.601505301,3.479270456,-0.604824268
0.0415,2014,15,2014_15,-1.193470515,1.203342021,-0.305909661,-0.599617241,-0.439950829
0.0192,2014,15,2014_15,-1.193470515,1.203342021,0.721631708,0.431310418,-0.27507739
0.0276,2014,15,2014_15,-1.193470515,1.203342021,-0.395261085,-0.644440183,-0.110203951
0.3368,2014,15,2014_15,-1.193470515,1.203342021,0.006820321,4.734312824,0.384416366
0.0154,2014,15,2014_15,-1.193470515,1.203342021,-0.618639643,1.417415136,-0.769697707
0.0144,2014,15,2014_15,-1.193470515,1.203342021,0.542928861,-0.465148416,0.219542927
0.0002,2014,16,2014_16,1.489207507,0.910212768,0.182842625,-0.375502533,1.53853044
0.0027,2014,16,2014_16,1.489207507,0.910212768,0.450896895,-0.644440183,1.703403879
0.0075,2014,16,2014_16,1.489207507,0.910212768,0.182842625,-0.375502533,1.53853044
0.0004,2014,16,2014_16,1.489207507,0.910212768,0.31686976,-0.196210766,1.373657001
1.00E-04,2014,16,2014_16,1.489207507,0.910212768,0.31686976,0.20719571,1.868277318
0.0009,2014,16,2014_16,1.489207507,0.910212768,0.450896895,-0.644440183,1.703403879
0.0009,2014,16,2014_16,1.489207507,0.910212768,0.31686976,0.20719571,1.868277318
0.0019,2014,16,2014_16,1.489207507,0.910212768,-0.085211646,-0.644440183,-1.594064903
0.0272,2014,16,2014_16,1.489207507,0.910212768,0.794006361,-0.644440183,0.549289806
0.0094,2014,16,2014_16,1.489207507,0.910212768,-0.188859297,-0.644440183,1.208783562
0.0252,2014,16,2014_16,1.489207507,0.910212768,1.611571885,-0.644440183,0.879036684
0.0223,2014,16,2014_16,1.489207507,0.910212768,1.611571885,-0.644440183,0.879036684
0.0017,2014,16,2014_16,1.489207507,0.910212768,-1.783782204,1.417415136,-0.604824268
0.0381,2014,16,2014_16,1.489207507,0.910212768,-0.710671609,-0.644440183,-1.264318025
0.0401,2014,16,2014_16,1.489207507,0.910212768,-0.397941627,-0.196210766,-0.439950829
0.0091,2014,16,2014_16,1.489207507,0.910212768,-0.085211646,-0.644440183,-1.594064903
0.0057,2014,16,2014_16,1.489207507,0.910212768,1.240763478,-0.375502533,0.714163245
0.0016,2014,16,2014_16,1.489207507,0.910212768,0.31686976,-0.196210766,1.373657001
0.0178,2014,16,2014_16,1.489207507,0.910212768,-0.188859297,-0.644440183,1.208783562
0.0054,2014,16,2014_16,1.489207507,0.910212768,0.540248318,0.700248069,-0.27507739
0.0264,2014,16,2014_16,1.489207507,0.910212768,0.450896895,-0.599617241,-1.099444585
0.0135,2014,16,2014_16,1.489207507,0.910212768,-0.085211646,0.879539836,0.384416366
0.002,2014,16,2014_16,1.489207507,0.910212768,-0.531968763,-0.375502533,-0.110203951
0.0052,2014,16,2014_16,1.489207507,0.910212768,0.718951165,0.431310418,-1.429191464
0.013,2014,16,2014_16,1.489207507,0.910212768,-0.710671609,-0.644440183,-1.264318025
0.0057,2014,16,2014_16,1.489207507,0.910212768,-0.979619394,0.879539836,-0.769697707
0.0256,2014,16,2014_16,1.489207507,0.910212768,0.540248318,0.700248069,-0.27507739
0.0206,2014,16,2014_16,1.489207507,0.910212768,-0.979619394,0.879539836,-0.769697707
0.006,2014,16,2014_16,1.489207507,0.910212768,0.450896895,-0.599617241,-1.099444585
0.0193,2014,16,2014_16,1.489207507,0.910212768,0.794006361,-0.644440183,0.549289806
0.0077,2014,16,2014_16,1.489207507,0.910212768,0.182842625,-0.375502533,0.219542927
0.0092,2014,16,2014_16,1.489207507,0.910212768,-0.531968763,-0.375502533,-0.110203951
0.0132,2014,16,2014_16,1.489207507,0.910212768,0.629599742,-0.465148416,-0.934571146
0.0105,2014,16,2014_16,1.489207507,0.910212768,0.718951165,0.431310418,-1.429191464
0.0102,2014,16,2014_16,1.489207507,0.910212768,0.31686976,-0.016918999,1.043910123
0.0314,2014,16,2014_16,1.489207507,0.910212768,-0.703523495,-0.644440183,0.054669488
0.0029,2014,16,2014_16,1.489207507,0.910212768,0.31686976,-0.016918999,1.043910123
0.0067,2014,16,2014_16,1.489207507,0.910212768,1.240763478,-0.375502533,0.714163245
0.0064,2014,16,2014_16,1.489207507,0.910212768,-0.703523495,-0.644440183,0.054669488
0.0041,2014,16,2014_16,1.489207507,0.910212768,0.629599742,-0.465148416,-0.934571146
0.0076,2014,16,2014_16,1.489207507,0.910212768,0.182842625,-0.375502533,0.219542927
0.0013,2014,17,2014_17,-0.082562354,1.440545183,1.789381217,-0.644440183,0.631726525
0.0415,2014,17,2014_17,-0.082562354,1.440545183,1.789381217,-0.644440183,0.631726525
0.007,2014,17,2014_17,-0.082562354,1.440545183,0.352610329,-0.644440183,0.137106208
1.00E-04,2014,17,2014_17,-0.082562354,1.440545183,1.885880755,-0.5547943,0.796599964
1.00E-04,2014,17,2014_17,-0.082562354,1.440545183,1.885880755,-0.5547943,0.796599964
0.0093,2014,17,2014_17,-0.082562354,1.440545183,0.143527998,2.134582204,0.301979647
0.0355,2014,17,2014_17,-0.082562354,1.440545183,0.441961753,-0.644440183,0.466853086
0.0002,2014,17,2014_17,-0.082562354,1.440545183,0.590285115,-0.285856649,1.126346842
0.0052,2014,17,2014_17,-0.082562354,1.440545183,1.022746005,-0.644440183,-1.017007866
0.0345,2014,17,2014_17,-0.082562354,1.440545183,0.366906557,0.072726885,1.456093721
0.0157,2014,17,2014_17,-0.082562354,1.440545183,0.441961753,-0.644440183,-0.357514109
0.0045,2014,17,2014_17,-0.082562354,1.440545183,0.493785578,-0.5547943,-0.852134427
0.0022,2014,17,2014_17,-0.082562354,1.440545183,0.493785578,-0.5547943,-0.852134427
0.0028,2014,17,2014_17,-0.082562354,1.440545183,-0.59272773,-0.644440183,-1.181881305
0.0113,2014,17,2014_17,-0.082562354,1.440545183,0.366906557,0.072726885,1.456093721
0.0056,2014,17,2014_17,-0.082562354,1.440545183,-0.801810061,1.50706102,-0.522387549
0.0108,2014,17,2014_17,-0.082562354,1.440545183,0.352610329,-0.644440183,0.137106208
0.0061,2014,17,2014_17,-0.082562354,1.440545183,-1.107391929,3.479270456,-0.687260988
0.0107,2014,17,2014_17,-0.082562354,1.440545183,0.45625798,-0.644440183,1.291220281
0.0039,2014,17,2014_17,-0.082562354,1.440545183,1.662502196,0.072726885,0.961473403
0.0103,2014,17,2014_17,-0.082562354,1.440545183,-1.107391929,3.479270456,-0.687260988
0.0385,2014,17,2014_17,-0.082562354,1.440545183,0.45625798,-0.644440183,1.291220281
0.0068,2014,17,2014_17,-0.082562354,1.440545183,0.493785578,1.058831603,-0.19264067
0.0006,2014,17,2014_17,-0.082562354,1.440545183,-0.444404368,-0.5547943,-1.676501622
0.0082,2014,17,2014_17,-0.082562354,1.440545183,-0.59272773,-0.644440183,-1.181881305
0.0006,2014,17,2014_17,-0.082562354,1.440545183,0.493785578,-0.644440183,1.62096716
1.00E-04,2014,17,2014_17,-0.082562354,1.440545183,1.081717944,-0.644440183,-1.511628183
0.0031,2014,17,2014_17,-0.082562354,1.440545183,-0.905457712,-0.644440183,-0.027767231
0.0363,2014,17,2014_17,-0.082562354,1.440545183,0.441961753,-0.644440183,0.466853086
0.0005,2014,17,2014_17,-0.082562354,1.440545183,-0.444404368,-0.5547943,-1.676501622
0.0015,2014,17,2014_17,-0.082562354,1.440545183,0.002352749,1.50706102,-1.346754744
1.00E-04,2014,17,2014_17,-0.082562354,1.440545183,0.493785578,-0.644440183,1.62096716
0.0004,2014,17,2014_17,-0.082562354,1.440545183,1.662502196,0.072726885,0.961473403
0.0007,2014,17,2014_17,-0.082562354,1.440545183,0.143527998,2.134582204,0.301979647
1.00E-04,2014,17,2014_17,-0.082562354,1.440545183,0.590285115,-0.285856649,1.126346842
0.0133,2014,17,2014_17,-0.082562354,1.440545183,-0.801810061,1.50706102,-0.522387549
0.0348,2014,17,2014_17,-0.082562354,1.440545183,0.53846129,-0.644440183,1.785840599
0.0193,2014,17,2014_17,-0.082562354,1.440545183,0.493785578,1.058831603,-0.19264067
0.0034,2014,17,2014_17,-0.082562354,1.440545183,-0.905457712,-0.644440183,-0.027767231
0.0122,2014,17,2014_17,-0.082562354,1.440545183,0.53846129,-0.644440183,1.785840599
0.0219,2014,17,2014_17,-0.082562354,1.440545183,1.081717944,-0.644440183,-1.511628183
0.0031,2014,17,2014_17,-0.082562354,1.440545183,1.022746005,-0.644440183,-1.017007866
0.0122,2014,18,2014_18,0.846984874,1.098358805,1.339050044,-0.644440183,0.549289806
0.0362,2014,18,2014_18,0.846984874,1.098358805,2.009185719,-0.644440183,0.879036684
0.0548,2014,18,2014_18,0.846984874,1.098358805,0.668914368,-0.5547943,1.043910123
0.1259,2014,18,2014_18,0.846984874,1.098358805,1.339050044,-0.644440183,0.549289806
0.1237,2014,18,2014_18,0.846984874,1.098358805,1.875158584,-0.644440183,0.714163245
0.0102,2014,18,2014_18,0.846984874,1.098358805,-0.358627001,-0.644440183,0.054669488
0.0474,2014,18,2014_18,0.846984874,1.098358805,0.311508674,-0.465148416,1.208783562
0.0458,2014,18,2014_18,0.846984874,1.098358805,0.311508674,-0.465148416,1.208783562
0.0139,2014,18,2014_18,0.846984874,1.098358805,-0.447978425,-0.599617241,-1.264318025
0.0068,2014,18,2014_18,0.846984874,1.098358805,-0.224599866,7.244397561,0.384416366
0.0251,2014,18,2014_18,0.846984874,1.098358805,0.579562945,-0.644440183,0.219542927
0.0248,2014,18,2014_18,0.846984874,1.098358805,0.668914368,-0.5547943,1.043910123
0.0262,2014,18,2014_18,0.846984874,1.098358805,2.009185719,-0.644440183,0.879036684
0.0429,2014,18,2014_18,0.846984874,1.098358805,1.875158584,-0.644440183,0.714163245
0.0582,2014,18,2014_18,0.846984874,1.098358805,0.579562945,-0.644440183,0.219542927
0.0144,2014,18,2014_18,0.846984874,1.098358805,-0.492654136,0.520956302,-0.769697707
0.0199,2014,18,2014_18,0.846984874,1.098358805,0.222157251,-0.644440183,-1.594064903
0.0668,2014,18,2014_18,0.846984874,1.098358805,1.115671485,-0.644440183,-1.511628183
0.0037,2014,18,2014_18,0.846984874,1.098358805,0.802941503,0.789893952,-1.429191464
0.0193,2014,18,2014_18,0.846984874,1.098358805,-0.358627001,-0.644440183,0.054669488
0.0149,2014,18,2014_18,0.846984874,1.098358805,1.115671485,-0.644440183,-1.099444585
0.0409,2014,18,2014_18,0.846984874,1.098358805,-0.224599866,-0.375502533,-0.439950829
0.0071,2014,18,2014_18,0.846984874,1.098358805,-0.224599866,7.244397561,0.384416366
0.0245,2014,18,2014_18,0.846984874,1.098358805,-1.698898352,4.913604591,-0.604824268
0.0219,2014,18,2014_18,0.846984874,1.098358805,0.847617215,-0.644440183,1.703403879
0.0264,2014,18,2014_18,0.846984874,1.098358805,-1.698898352,4.913604591,-0.604824268
0.0348,2014,18,2014_18,0.846984874,1.098358805,-0.179924154,-0.5547943,-0.110203951
0.0038,2014,18,2014_18,0.846984874,1.098358805,0.802941503,0.789893952,-1.429191464
0.0329,2014,18,2014_18,0.846984874,1.098358805,0.936968638,-0.644440183,-0.934571146
0.0304,2014,18,2014_18,0.846984874,1.098358805,0.356184386,-0.375502533,1.373657001
0.0472,2014,18,2014_18,0.846984874,1.098358805,1.115671485,-0.644440183,-1.099444585
0.0586,2014,18,2014_18,0.846984874,1.098358805,0.892292927,1.686352787,-0.27507739
0.0486,2014,18,2014_18,0.846984874,1.098358805,0.892292927,1.686352787,-0.27507739
0,2014,18,2014_18,0.846984874,1.098358805,0.445535809,-0.644440183,1.53853044
0.0577,2014,18,2014_18,0.846984874,1.098358805,-0.224599866,-0.375502533,-0.439950829
0.1111,2014,18,2014_18,0.846984874,1.098358805,-0.179924154,-0.5547943,-0.110203951
0.0998,2014,18,2014_18,0.846984874,1.098358805,0.847617215,-0.644440183,1.703403879
0.0222,2014,18,2014_18,0.846984874,1.098358805,0.936968638,-0.644440183,-0.934571146
0.0139,2014,18,2014_18,0.846984874,1.098358805,-0.492654136,0.520956302,-0.769697707
0.0474,2014,18,2014_18,0.846984874,1.098358805,0.222157251,-0.644440183,-1.594064903
0.0101,2014,18,2014_18,0.846984874,1.098358805,-0.447978425,-0.599617241,-1.264318025
0.0038,2014,18,2014_18,0.846984874,1.098358805,0.445535809,-0.644440183,1.53853044
0.0763,2014,18,2014_18,0.846984874,1.098358805,0.356184386,-0.375502533,1.373657001
0.0091,2014,19,2014_19,-0.060645003,1.669293201,0.70733548,0.252018651,1.043910123
0.0496,2014,19,2014_19,-0.060645003,1.669293201,-0.18528524,-0.644440183,-1.264318025
0.0037,2014,19,2014_19,-0.060645003,1.669293201,0.440174724,-0.644440183,-1.594064903
0.1725,2014,19,2014_19,-0.060645003,1.669293201,1.482012321,-0.644440183,0.549289806
0.0963,2014,19,2014_19,-0.060645003,1.669293201,0.08276903,0.520956302,0.384416366
0.0188,2014,19,2014_19,-0.060645003,1.669293201,0.70733548,0.252018651,1.043910123
0.0382,2014,19,2014_19,-0.060645003,1.669293201,2.046713317,-0.5547943,0.879036684
0.0004,2014,19,2014_19,-0.060645003,1.669293201,-1.749828664,1.238123369,-0.604824268
0.0097,2014,19,2014_19,-0.060645003,1.669293201,0.976283265,-0.196210766,-1.429191464
0.0042,2014,19,2014_19,-0.060645003,1.669293201,-1.749828664,1.238123369,-0.604824268
1.00E-04,2014,19,2014_19,-0.060645003,1.669293201,-0.598088816,-0.644440183,0.054669488
0.0658,2014,19,2014_19,-0.060645003,1.669293201,1.831376386,-0.599617241,0.714163245
0.0063,2014,19,2014_19,-0.060645003,1.669293201,-0.598088816,-0.644440183,0.054669488
0.0186,2014,19,2014_19,-0.060645003,1.669293201,0.976283265,-0.196210766,-1.429191464
0.0356,2014,19,2014_19,-0.060645003,1.669293201,1.154986111,-0.644440183,-0.934571146
0.0021,2014,19,2014_19,-0.060645003,1.669293201,1.154986111,-0.644440183,-0.934571146
0.0077,2014,19,2014_19,-0.060645003,1.669293201,0.440174724,-0.644440183,-1.594064903
0.0024,2014,19,2014_19,-0.060645003,1.669293201,-0.632935871,0.252018651,-0.769697707
0.0652,2014,19,2014_19,-0.060645003,1.669293201,0.08276903,0.520956302,0.384416366
0.0219,2014,19,2014_19,-0.060645003,1.669293201,2.046713317,-0.5547943,0.879036684
0.0411,2014,19,2014_19,-0.060645003,1.669293201,1.831376386,-0.599617241,0.714163245
0.0392,2014,19,2014_19,-0.060645003,1.669293201,-0.1325679,0.252018651,-0.439950829
0.0017,2014,19,2014_19,-0.060645003,1.669293201,-0.632935871,0.252018651,-0.769697707
0.0308,2014,19,2014_19,-0.060645003,1.669293201,1.162134225,-0.465148416,-1.099444585
0.0327,2014,19,2014_19,-0.060645003,1.669293201,-0.1325679,0.252018651,-0.439950829
0.0002,2014,19,2014_19,-0.060645003,1.669293201,0.038093319,-0.375502533,-0.110203951
1.00E-04,2014,19,2014_19,-0.060645003,1.669293201,0.038093319,-0.375502533,-0.110203951
0.0602,2014,19,2014_19,-0.060645003,1.669293201,-0.18528524,-0.644440183,-1.264318025
0.0171,2014,19,2014_19,-0.060645003,1.669293201,1.162134225,-0.465148416,-1.099444585
0.1211,2014,19,2014_19,-0.060645003,1.669293201,1.482012321,-0.644440183,0.549289806
0.004,2014,19,2014_19,-0.060645003,1.669293201,1.036148718,0.162372768,-0.27507739
0.006,2014,19,2014_19,-0.060645003,1.669293201,1.036148718,0.162372768,-0.27507739
0.029,2014,20,2014_20,0.542451586,1.954818758,0.408901726,0.252018651,-1.429191464
0.0005,2014,20,2014_20,0.542451586,1.954818758,0.498253149,-0.644440183,-1.099444585
0.0063,2014,20,2014_20,0.542451586,1.954818758,-0.306803176,-0.644440183,-1.594064903
0.0167,2014,20,2014_20,0.542451586,1.954818758,-0.306803176,-0.644440183,-1.594064903
0.0088,2014,20,2014_20,0.542451586,1.954818758,0.587604573,-0.599617241,-0.934571146
0.0036,2014,20,2014_20,0.542451586,1.954818758,0.319550302,0.789893952,-0.27507739
0.0336,2014,20,2014_20,0.542451586,1.954818758,0.319550302,0.789893952,-0.27507739
0.0009,2014,20,2014_20,0.542451586,1.954818758,0.140847456,0.162372768,1.043910123
0.0079,2014,20,2014_20,0.542451586,1.954818758,-1.871346599,1.058831603,-0.604824268
0.0047,2014,20,2014_20,0.542451586,1.954818758,-1.871346599,1.058831603,-0.604824268
1.00E-04,2014,20,2014_20,0.542451586,1.954818758,0.498253149,-0.644440183,-1.099444585
0.024,2014,20,2014_20,0.542451586,1.954818758,0.408901726,0.252018651,-1.429191464
0.0111,2014,20,2014_20,0.542451586,1.954818758,-0.932263139,-0.5547943,-1.264318025
0.0212,2014,20,2014_20,0.542451586,1.954818758,1.077250373,-0.644440183,0.549289806
0.0693,2014,20,2014_20,0.542451586,1.954818758,1.345304643,-0.644440183,0.714163245
0.0115,2014,20,2014_20,0.542451586,1.954818758,-0.932263139,-0.5547943,-1.264318025
0.0277,2014,20,2014_20,0.542451586,1.954818758,-0.484612508,-0.644440183,-0.110203951
0.0176,2014,20,2014_20,0.542451586,1.954818758,0.587604573,-0.599617241,-0.934571146
0.005,2014,20,2014_20,0.542451586,1.954818758,0.140847456,0.700248069,0.219542927
0.0191,2014,20,2014_20,0.542451586,1.954818758,1.390873869,-0.644440183,0.879036684
0.0889,2014,20,2014_20,0.542451586,1.954818758,-0.52928822,-0.196210766,-0.439950829
0.051,2014,20,2014_20,0.542451586,1.954818758,-0.484612508,-0.644440183,-0.110203951
0.0181,2014,20,2014_20,0.542451586,1.954818758,-0.573963932,-0.644440183,0.054669488
0.0767,2014,20,2014_20,0.542451586,1.954818758,1.077250373,-0.644440183,0.549289806
0.0108,2014,20,2014_20,0.542451586,1.954818758,1.345304643,-0.644440183,0.714163245
0.0261,2014,20,2014_20,0.542451586,1.954818758,-0.52928822,-0.196210766,-0.439950829
0.0033,2014,20,2014_20,0.542451586,1.954818758,0.140847456,0.162372768,1.043910123
0.0127,2014,20,2014_20,0.542451586,1.954818758,-0.976938851,1.148477486,-0.769697707
0.0585,2014,20,2014_20,0.542451586,1.954818758,1.390873869,-0.644440183,0.879036684
0,2014,20,2014_20,0.542451586,1.954818758,-0.26123395,0.789893952,0.384416366
0.0292,2014,20,2014_20,0.542451586,1.954818758,-0.573963932,-0.644440183,0.054669488
0.0182,2014,20,2014_20,0.542451586,1.954818758,0.140847456,0.700248069,0.219542927
0.0075,2014,21,2014_21,0.1175493,0.375358818,1.213064537,-0.420325474,0.796599964
0.0136,2014,21,2014_21,0.1175493,0.375358818,-0.171882526,-0.644440183,-0.357514109
0.0142,2014,21,2014_21,0.1175493,0.375358818,-0.171882526,2.134582204,-0.19264067
0.0024,2014,21,2014_21,0.1175493,0.375358818,-0.216558238,-0.644440183,-1.594064903
0.0173,2014,21,2014_21,0.1175493,0.375358818,1.213064537,-0.420325474,0.796599964
0.0036,2014,21,2014_21,0.1175493,0.375358818,-1.646181012,0.47613336,-0.522387549
0.0022,2014,21,2014_21,0.1175493,0.375358818,0.855658843,-0.644440183,-1.017007866
0.0015,2014,21,2014_21,0.1175493,0.375358818,-0.350585373,-0.599617241,-1.181881305
0.0101,2014,21,2014_21,0.1175493,0.375358818,-1.825777373,2.313873971,-0.687260988
0.0097,2014,21,2014_21,0.1175493,0.375358818,-1.423695968,2.941395155,-0.769697707
0.014,2014,21,2014_21,0.1175493,0.375358818,-0.305909661,-0.644440183,0.137106208
0.0037,2014,21,2014_21,0.1175493,0.375358818,-1.646181012,0.47613336,-0.522387549
1.00E-04,2014,21,2014_21,0.1175493,0.375358818,-1.556829589,-0.5547943,-0.027767231
0.0028,2014,21,2014_21,0.1175493,0.375358818,0.721631708,-0.644440183,-1.511628183
0.0088,2014,21,2014_21,0.1175493,0.375358818,0.855658843,-0.644440183,-1.017007866
0.028,2014,21,2014_21,0.1175493,0.375358818,-0.171882526,-0.644440183,-0.357514109
0.0131,2014,21,2014_21,0.1175493,0.375358818,-0.127206815,0.610602185,-0.852134427
0.0065,2014,21,2014_21,0.1175493,0.375358818,-0.350585373,-0.599617241,-1.181881305
0.0218,2014,21,2014_21,0.1175493,0.375358818,-1.825777373,2.313873971,-0.687260988
0.0092,2014,21,2014_21,0.1175493,0.375358818,1.168388825,-0.644440183,0.631726525
0.0075,2014,21,2014_21,0.1175493,0.375358818,-1.556829589,-0.5547943,-0.027767231
0.0116,2014,21,2014_21,0.1175493,0.375358818,0.140847456,-0.644440183,0.466853086
0.0123,2014,21,2014_21,0.1175493,0.375358818,0.185523167,-0.465148416,-1.346754744
0.0056,2014,21,2014_21,0.1175493,0.375358818,-0.305909661,-0.644440183,0.137106208
0.0101,2014,21,2014_21,0.1175493,0.375358818,-0.439936796,0.610602185,0.301979647
0.0596,2014,21,2014_21,0.1175493,0.375358818,0.140847456,-0.644440183,0.466853086
0.0128,2014,21,2014_21,0.1175493,0.375358818,1.168388825,-0.644440183,0.631726525
0.0078,2014,21,2014_21,0.1175493,0.375358818,0.185523167,-0.465148416,-1.346754744
0.0032,2014,21,2014_21,0.1175493,0.375358818,-0.439936796,0.610602185,0.301979647
0.0131,2014,22,2014_22,-1.874453233,-1.749777574,-0.024452678,0.879539836,-0.852134427
0.0368,2014,22,2014_22,-1.874453233,-1.749777574,0.109574457,-0.644440183,-0.357514109
0.0021,2014,22,2014_22,-1.874453233,-1.749777574,-0.246937722,-0.644440183,-1.594064903
0.0068,2014,22,2014_22,-1.874453233,-1.749777574,1.092440115,-0.644440183,-1.017007866
0.0119,2014,22,2014_22,-1.874453233,-1.749777574,-0.024452678,-0.644440183,0.137106208
0.0402,2014,22,2014_22,-1.874453233,-1.749777574,-0.068234875,1.865644554,-0.19264067
0.016,2014,22,2014_22,-1.874453233,-1.749777574,-0.246937722,-0.644440183,-1.594064903
0.0017,2014,22,2014_22,-1.874453233,-1.749777574,-1.901726083,3.031041038,-0.687260988
0.0072,2014,22,2014_22,-1.874453233,-1.749777574,-1.632778299,1.238123369,-0.522387549
0.0178,2014,22,2014_22,-1.874453233,-1.749777574,-1.632778299,1.238123369,-0.522387549
0.0372,2014,22,2014_22,-1.874453233,-1.749777574,0.109574457,-0.644440183,-0.357514109
0.012,2014,22,2014_22,-1.874453233,-1.749777574,-0.024452678,-0.644440183,0.137106208
0.0025,2014,22,2014_22,-1.874453233,-1.749777574,-0.291613434,-0.599617241,-1.181881305
0.0028,2014,22,2014_22,-1.874453233,-1.749777574,-0.069128389,-0.016918999,1.456093721
1.00E-04,2014,22,2014_22,-1.874453233,-1.749777574,-0.20226201,-0.5547943,1.291220281
0.0055,2014,22,2014_22,-1.874453233,-1.749777574,-0.068234875,1.865644554,-0.19264067
0.0214,2014,22,2014_22,-1.874453233,-1.749777574,1.583872944,-0.644440183,0.631726525
0.0054,2014,22,2014_22,-1.874453233,-1.749777574,-0.203155524,1.417415136,0.301979647
0.0107,2014,22,2014_22,-1.874453233,-1.749777574,-1.901726083,3.031041038,-0.687260988
0.0168,2014,22,2014_22,-1.874453233,-1.749777574,-0.024452678,0.879539836,-0.852134427
0.0134,2014,22,2014_22,-1.874453233,-1.749777574,0.557225089,-0.644440183,-1.511628183
0.0133,2014,22,2014_22,-1.874453233,-1.749777574,1.092440115,-0.644440183,-1.017007866
0.0017,2014,22,2014_22,-1.874453233,-1.749777574,-1.454075452,-0.644440183,-0.027767231
0.008,2014,22,2014_22,-1.874453233,-1.749777574,1.449845809,-0.465148416,0.796599964
0.0063,2014,22,2014_22,-1.874453233,-1.749777574,-0.069128389,-0.016918999,1.456093721
0.0083,2014,22,2014_22,-1.874453233,-1.749777574,1.092440115,-0.644440183,0.961473403
0.0004,2014,22,2014_22,-1.874453233,-1.749777574,-0.203155524,-0.644440183,1.62096716
0.0013,2014,22,2014_22,-1.874453233,-1.749777574,-0.203155524,-0.644440183,1.62096716
0.0142,2014,22,2014_22,-1.874453233,-1.749777574,1.583872944,-0.644440183,0.631726525
0.0064,2014,22,2014_22,-1.874453233,-1.749777574,0.557225089,-0.644440183,-1.511628183
